 ID,Name / Nom,Latitude,Longitude,Prov/Terr,Timezone / Fuseau horaire
02YL007,"DEER LAKE NEAR GENERATING STATION",49.170000,-57.443050,NL,UTC-03:30
02YL008,"UPPER HUMBER RIVER ABOVE BLACK BROOK",49.619170,-57.294170,NL,UTC-03:30
02YL009,"CORNER BROOK LAKE AT LAKE OUTLET",48.848890,-57.851390,NL,UTC-03:30
02YL011,"COPPER POND BROOK NEAR CORNER BROOK LAKE",48.806640,-57.783830,NL,UTC-03:30
02YL012,"STEADY BROOK ABOVE CONFLUENCE TO HUMBER RIVER",48.953190,-57.827750,NL,UTC-03:30
02YM003,"SOUTH WEST BROOK NEAR BAIE VERTE",49.893610,-56.222780,NL,UTC-03:30
02YM004,"INDIAN BROOK DIVERSION ABOVE BIRCHY LAKE",49.366940,-56.616110,NL,UTC-03:30
02YN002,"LLOYDS RIVER BELOW KING GEORGE IV LAKE",48.242220,-57.828060,NL,UTC-03:30
02YN004,"STAR BROOK ABOVE STAR LAKE",48.627500,-57.311390,NL,UTC-03:30
02YN005,"VICTORIA LAKE AT NORTHEAST CONTROL STRUCTURE",48.357330,-57.115080,NL,UTC-03:30
02YO006,"PETERS RIVER NEAR BOTWOOD",49.105830,-55.410560,NL,UTC-03:30
02YO008,"GREAT RATTLING BROOK ABOVE TOTE RIVER CONFLUENCE",48.827220,-55.530560,NL,UTC-03:30
02YO011,"EXPLOITS RIVER BELOW NOEL PAULS BROOK",48.840830,-56.275830,NL,UTC-03:30
02YO012,"SOUTHWEST BROOK AT LEWISPORTE",49.216110,-55.053050,NL,UTC-03:30
02YO013,"EXPLOITS RIVER AT BADGER",48.974940,-56.034360,NL,UTC-03:30
02YO014,"TRIBUTARY TO GILL'S POND BROOK",48.640580,-56.527830,NL,UTC-03:30
02YO015,"EAST POND BROOK BELOW EAST POND",48.682110,-56.510130,NL,UTC-03:30
02YO016,"EXPLOITS RIVER NEAR MILLERTOWN",48.760080,-56.582420,NL,UTC-03:30
02YO017,"RED INDIAN LAKE AT INDIAN POINT",48.795080,-56.576470,NL,UTC-03:30
02YO018,"EXPLOITS RIVER AT CHARLIES EDWARDS POINT",48.943220,-55.792360,NL,UTC-03:30
02YQ001,"GANDER RIVER AT BIG CHUTE",49.015280,-54.853610,NL,UTC-03:30
02YQ005,"SALMON RIVER NEAR GLENWOOD",49.011390,-54.917500,NL,UTC-03:30
02YR001,"MIDDLE BROOK NEAR GAMBO",48.807780,-54.224450,NL,UTC-03:30
02YR003,"INDIAN BAY BROOK NEAR NORTHWEST ARM",49.040000,-53.883340,NL,UTC-03:30
02YR004,"TRITON BROOK ABOVE GAMBO POND",48.603920,-54.586060,NL,UTC-03:30
02YS003,"SOUTHWEST BROOK AT TERRA NOVA NATIONAL PARK",48.606950,-53.980560,NL,UTC-03:30
02YS005,"TERRA NOVA RIVER AT GLOVERTOWN",48.661950,-54.018050,NL,UTC-03:30
02YS006,"NORTHWEST RIVER AT TERRA NOVA NATIONAL PARK",48.397220,-54.201670,NL,UTC-03:30
02ZA002,"HIGHLANDS RIVER AT TRANS-CANADA HIGHWAY",48.109170,-58.784440,NL,UTC-03:30
02ZB001,"ISLE AUX MORTS RIVER BELOW HIGHWAY BRIDGE",47.613890,-59.009170,NL,UTC-03:30
02ZC002,"GRANDY BROOK BELOW TOP POND BROOK",47.857500,-57.733330,NL,UTC-03:30
02ZC003,"WHITE BEAR RIVER ABOVE BIG INDIAN BROOK",47.806110,-57.388610,NL,UTC-03:30
02ZC004,"GRANITE LAKE AT EAST END",48.181390,-56.931670,NL,UTC-03:30
02ZD002,"GREY RIVER NEAR GREY RIVER",47.743060,-56.934720,NL,UTC-03:30
02ZD003,"R.R. POND NEAR GRANITE LAKE",48.196580,-56.793580,NL,UTC-03:30
02ZE004,"CONNE RIVER AT OUTLET OF CONNE RIVER POND",48.168890,-55.483330,NL,UTC-03:30
02ZF001,"BAY DU NORD RIVER AT BIG FALLS",47.746670,-55.441670,NL,UTC-03:30
02ZG001,"GARNISH RIVER NEAR GARNISH",47.213890,-55.329170,NL,UTC-03:30
02ZG003,"SALMONIER RIVER NEAR LAMALINE",46.874720,-55.777500,NL,UTC-03:30
02ZG004,"RATTLE BROOK NEAR BOAT HARBOUR",47.450550,-54.855000,NL,UTC-03:30
02ZH001,"PIPERS HOLE RIVER AT MOTHERS BROOK",47.946950,-54.285560,NL,UTC-03:30
02ZH002,"COME BY CHANCE RIVER NEAR GOOBIES",47.918610,-53.949720,NL,UTC-03:30
02ZJ001,"SOUTHERN BAY RIVER NEAR SOUTHERN BAY",48.378890,-53.676670,NL,UTC-03:30
02ZJ002,"SALMON COVE RIVER NEAR CHAMPNEYS",48.395830,-53.301670,NL,UTC-03:30
02ZJ003,"SHOAL HARBOUR RIVER NEAR CLARENVILLE",48.206670,-54.039720,NL,UTC-03:30
02ZK001,"ROCKY RIVER NEAR COLINET",47.224720,-53.568330,NL,UTC-03:30
02ZK002,"NORTHEAST RIVER NEAR PLACENTIA",47.273890,-53.842850,NL,UTC-03:30
02ZK003,"LITTLE BARACHOIS RIVER NEAR PLACENTIA",47.181390,-54.040830,NL,UTC-03:30
02ZK004,"LITTLE SALMONIER RIVER NEAR NORTH HARBOUR",47.120830,-53.733330,NL,UTC-03:30
02ZK006,"RATTLING BROOK BELOW BRIDGE",47.414190,-53.807330,NL,UTC-03:30
02ZK007,"RATTLING BROOK BIG POND",47.401610,-53.794970,NL,UTC-03:30
02ZK008,"RATTLING BROOK BELOW PLANT DISCHARGE",47.418610,-53.810110,NL,UTC-03:30
02ZL004,"SHEARSTOWN BROOK AT SHEARSTOWN",47.583890,-53.308060,NL,UTC-03:30
02ZL005,"BIG BROOK AT LEAD COVE",48.042780,-53.082110,NL,UTC-03:30
02ZM006,"NORTHEAST POND RIVER AT NORTHEAST POND",47.635000,-52.837220,NL,UTC-03:30
02ZM008,"WATERFORD RIVER AT KILBRIDE",47.529060,-52.745060,NL,UTC-03:30
02ZM009,"SEAL COVE BROOK NEAR CAPPAHAYDEN",46.847220,-52.974170,NL,UTC-03:30
02ZM016,"SOUTH RIVER NEAR HOLYROOD",47.361390,-53.117220,NL,UTC-03:30
02ZM018,"VIRGINIA RIVER AT PLEASANTVILLE",47.588940,-52.690780,NL,UTC-03:30
02ZM020,"LEARY BROOK AT PRINCE PHILIP DRIVE",47.563330,-52.750000,NL,UTC-03:30
02ZM023,"OUTER COVE BROOK AT CLOVELLY GOLF COURSE",47.626810,-52.708830,NL,UTC-03:30
02ZM024,"OUTER COVE BROOK BELOW AIRPORT",47.616860,-52.730470,NL,UTC-03:30
02ZN002,"ST. SHOTTS RIVER NEAR TREPASSEY",46.708890,-53.490000,NL,UTC-03:30
03NE001,"REID BROOK AT OUTLET OF REID POND",56.373140,-62.161440,NL,UTC-04:00
03NE002,"CAMP POND BROOK BELOW CAMP POND",56.340560,-62.110330,NL,UTC-04:00
03NE011,"REID BROOK BELOW TRIBUTARY",56.305060,-62.092560,NL,UTC-04:00
03NE012,"TRIBUTARY TO REID BROOK",56.306060,-62.094310,NL,UTC-04:00
03NF001,"UGJOKTOK RIVER BELOW HARP LAKE",55.233330,-61.299170,NL,UTC-04:00
03OB004,"JAMES CREEK ABOVE BRIDGE",54.775140,-66.819940,NL,UTC-04:00
03OB006,"GOODREAM CREEK 2KM NORTHWEST OF TIMMINS 6",54.917530,-67.124000,NL,UTC-04:00
03OB007,"ELROSS CREEK BELOW PINETTE LAKE INFLOW",54.877750,-67.099720,NL,UTC-04:00
03OC003,"ATIKONAK RIVER ABOVE PANCHIA LAKE",52.969440,-64.662220,NL,UTC-04:00
03OE001,"CHURCHILL RIVER ABOVE UPPER MUSKRAT FALLS",53.247780,-60.789170,NL,UTC-04:00
03OE012,"CHURCHILL RIVER BELOW GRIZZLE RAPIDS",52.964720,-61.412310,NL,UTC-04:00
03OE013,"CHURCHILL RIVER ABOVE GRIZZLE RAPIDS",52.970080,-61.445390,NL,UTC-04:00
03OE014,"CHURCHILL RIVER 6.15 KMS BELOW LOWER MUSKRAT FALLS",53.237580,-60.675250,NL,UTC-04:00
03OE015,"CHURCHILL RIVER MID POOL",53.243560,-60.776610,NL,UTC-04:00
03PC001,"CHURCHILL RIVER ENGLISH POINT",53.337000,-60.172030,NL,UTC-04:00
03PD001,"LAKE MELVILLE EAST OF LITTLE RIVER",53.589470,-59.478830,NL,UTC-04:00
03QC001,"EAGLE RIVER ABOVE FALLS",53.534170,-57.495000,NL,UTC-04:00
03QC002,"ALEXIS RIVER NEAR PORT HOPE SIMPSON",52.649170,-56.871390,NL,UTC-04:00
03QC003,"ST LEWIS RIVER ABOVE ST LEWIS INLET",52.446860,-56.297580,NL,UTC-04:00
03QC004,"GILBERT RIVER AT OUTLET OF GILBERT LAKE",52.673140,-56.153890,NL,UTC-04:00
04AA003,"BACK LAKE NEAR OXFORD HOUSE",54.941670,-95.247220,MB,UTC-06:00
04AB001,"HAYES RIVER BELOW GODS RIVER",56.431950,-92.788610,MB,UTC-06:00
04AD002,"GODS RIVER NEAR SHAMATTAWA",55.850000,-92.098610,MB,UTC-06:00
04CA002,"SEVERN RIVER AT OUTLET OF MUSKRAT DAM LAKE",53.489420,-91.510330,ON,UTC-05:00
04CA003,"ROSEBERRY RIVER ABOVE ROSEBERRY LAKES",52.655560,-92.537500,ON,UTC-06:00
04CA004,"SEVERN RIVER AT OUTLET OF DEER LAKE",52.673950,-93.991340,ON,UTC-05:00
04CA005,"FLANAGAN RIVER AT OUTLET OF NORTH SPIRIT LAKE",52.526720,-93.053190,ON,UTC-05:00
04CB001,"WINDIGO RIVER ABOVE MUSKRAT DAM LAKE",53.350200,-91.791610,ON,UTC-05:00
04DA001,"PIPESTONE RIVER AT KARL LAKE",52.580550,-90.188890,ON,UTC-05:00
04DA002,"WINISK RIVER AT KANUCHUAN RAPIDS",52.958330,-87.704170,ON,UTC-05:00
04DB001,"ASHEWEIG RIVER AT STRAIGHT LAKE",53.711670,-87.953330,ON,UTC-05:00
04DC001,"WINISK RIVER BELOW ASHEWEIG RIVER TRIBUTARY",54.499720,-87.227780,ON,UTC-05:00
04DC002,"SHAMATTAWA RIVER AT OUTLET OF SHAMATTAWA LAKE",54.289720,-85.651660,ON,UTC-05:00
04EA001,"EKWAN RIVER BELOW NORTH WASHAGAMI RIVER",53.808330,-84.922220,ON,UTC-05:00
04FA001,"OTOSKWIN RIVER BELOW BADESDAWA LAKE",51.899420,-89.258440,ON,UTC-05:00
04FA002,"KAWINOGANS RIVER NEAR PICKLE CROW",51.648310,-89.886920,ON,UTC-05:00
04FA003,"PINEIMUTA RIVER AT EYES LAKE",52.308330,-88.760280,ON,UTC-05:00
04FB001,"ATTAWAPISKAT RIVER BELOW ATTAWAPISKAT LAKE",52.086110,-87.066670,ON,UTC-05:00
04FC001,"ATTAWAPISKAT RIVER BELOW MUKETEI RIVER",53.091390,-85.072220,ON,UTC-05:00
04FC002,"ATTAWAPISKAT RIVER ABOVE LAWASHI",52.932250,-83.367640,ON,UTC-05:00
04FC003,"MUKETEI RIVER NEAR OTOSKWIN-ATTAWAPISKAT RIVER PROVINCIAL PARK",52.866670,-86.240560,ON,UTC-05:00
04GA002,"CAT RIVER BELOW WESLEYAN LAKE",51.166670,-91.597220,ON,UTC-06:00
04GA003,"PASHKOKOGAN RIVER AT OUTLET OF PASHKOKOGAN LAKE",51.037400,-90.197960,ON,UTC-05:00
04GB004,"OGOKI RIVER ABOVE WHITECLAY LAKE",50.866660,-88.930560,ON,UTC-05:00
04GB005,"BRIGHTSAND RIVER AT MORBERLEY",49.631750,-90.571860,ON,UTC-05:00
04GC002,"ALBANY RIVER BELOW ACHAPI LAKE",51.366580,-89.422280,ON,UTC-05:00
04GD001,"ALBANY RIVER ABOVE NOTTIK ISLAND",51.641670,-86.397220,ON,UTC-05:00
04HA001,"ALBANY RIVER NEAR HAT ISLAND",51.330550,-83.833340,ON,UTC-05:00
04HA002,"ALBANY RIVER ABOVE FISHING CREEK ISLAND",51.834860,-83.004670,ON,UTC-05:00
04JC002,"NAGAGAMI RIVER AT HIGHWAY NO. 11",49.772780,-84.536940,ON,UTC-05:00
04JD005,"PAGWACHUAN RIVER AT HIGHWAY NO. 11",49.764170,-85.226110,ON,UTC-05:00
04JD006,"KENOGAMISIS LAKE NEAR GERALDTON",49.692080,-86.881250,ON,UTC-05:00
04JF001,"LITTLE CURRENT RIVER AT PERCY LAKE",50.658300,-86.531940,ON,UTC-05:00
04JG001,"KENAGAMI RIVER NEAR MAMMAMATTAWA",50.421670,-84.380280,ON,UTC-05:00
04KA001,"KWATABOAHEGAN RIVER NEAR THE MOUTH",51.160560,-80.859170,ON,UTC-05:00
04LA002,"MATTAGAMI RIVER NEAR TIMMINS",48.404450,-81.448330,ON,UTC-05:00
04LA003,"TATACHIKAPIKA RIVER NEAR TIMMINS",48.329720,-81.580280,ON,UTC-05:00
04LA004,"MOUNTJOY RIVER NEAR TIMMINS",48.345000,-81.332780,ON,UTC-05:00
04LA005,"MINISINAKWA RIVER NEAR GOGAMA",47.715280,-81.612500,ON,UTC-05:00
04LA006,"MOLLIE RIVER AT HIGHWAY NO. 144",47.496110,-81.848780,ON,UTC-05:00
04LB002,"KAMISKOTIA RIVER ABOVE ENID CREEK",48.626830,-81.628920,ON,UTC-05:00
04LC002,"IVANHOE LAKE NEAR FOLEYET",48.182780,-82.501110,ON,UTC-05:00
04LC003,"IVANHOE RIVER AT FOLEYET",48.250000,-82.443050,ON,UTC-05:00
04LD001,"GROUNDHOG RIVER AT FAUQUIER",49.313890,-82.042810,ON,UTC-05:00
04LE002,"NEMEGOSENDA RIVER NEAR CHAPLEAU",47.938170,-83.060690,ON,UTC-05:00
04LF001,"KAPUSKASING RIVER AT KAPUSKASING",49.413610,-82.438670,ON,UTC-05:00
04LG004,"MOOSE RIVER ABOVE MOOSE RIVER",50.751670,-81.451390,ON,UTC-05:00
04LJ001,"MISSINAIBI RIVER AT MATTICE",49.613890,-83.266670,ON,UTC-05:00
04LK001,"MATTAWISHKWIA RIVER AT HEARST",49.682800,-83.655560,ON,UTC-05:00
04LM001,"MISSINAIBI RIVER BELOW WABOOSE RIVER",50.585560,-82.091110,ON,UTC-05:00
04MB002,"DRIFTWOOD RIVER at MONTEITH",48.644580,-80.674810,ON,UTC-05:00
04MB005,"WATABEAG LAKE AT WATABEAG LAKE DAM",48.292890,-80.544890,ON,UTC-05:00
04MD004,"PORCUPINE RIVER AT HOYLE",48.556110,-81.056940,ON,UTC-05:00
04MD005,"PORCUPINE LAKE NEAR PORCUPINE",48.478330,-81.190280,ON,UTC-05:00
04ME003,"ABITIBI RIVER AT ONAKAWANA",50.602920,-81.414640,ON,UTC-05:00
04ME005,"NEWPOST CREEK NEAR THE MOUTH",49.972030,-81.512030,ON,UTC-05:00
04MF001,"NORTH FRENCH RIVER NEAR THE MOUTH",51.076670,-80.764170,ON,UTC-05:00
05AA004,"PINCHER CREEK AT PINCHER CREEK",49.486400,-113.947690,AB,UTC-07:00
05AA008,"CROWSNEST RIVER AT FRANK",49.596944,-114.409166,AB,UTC-07:00
05AA011,"MILL CREEK NEAR THE MOUTH",49.469440,-114.133000,AB,UTC-07:00
05AA022,"CASTLE RIVER NEAR BEAVER MINES",49.488330,-114.144400,AB,UTC-07:00
05AA024,"OLDMAN RIVER NEAR BROCKET",49.557500,-113.822200,AB,UTC-07:00
05AA027,"RACEHORSE CREEK NEAR THE MOUTH",49.837790,-114.420590,AB,UTC-07:00
05AA028,"CASTLE RIVER AT RANGER STATION",49.398610,-114.338900,AB,UTC-07:00
05AA030,"GOLD CREEK NEAR FRANK",49.602220,-114.400000,AB,UTC-07:00
05AA032,"OLDMAN RESERVOIR NEAR PINCHER CREEK",49.612040,-114.053280,AB,UTC-07:00
05AA033,"KETTLES CREEK AT PINCHER CREEK",49.492320,-113.926510,AB,UTC-07:00
05AA034,"PINCHER CREEK AT FRONT RANGE ROAD",49.309340,-114.075100,AB,UTC-07:00
05AA035,"OLDMAN RIVER AT RANGE ROAD NO. 13A",49.727690,-114.086490,AB,UTC-07:00
05AB005,"TROUT CREEK NEAR GRANUM",49.976390,-113.685280,AB,UTC-07:00
05AB019,"LETHBRIDGE NORTHERN IRRIGATION DISTRICT CANAL ABOVE OLDMAN FLUME",49.687060,-113.576920,AB,UTC-07:00
05AB021,"WILLOW CREEK NEAR CLARESHOLM",50.018050,-113.713900,AB,UTC-07:00
05AB029,"MEADOW CREEK NEAR THE MOUTH",49.951390,-113.661900,AB,UTC-07:00
05AB037,"CHAIN LAKES RESERVOIR NEAR NANTON",50.201390,-114.189400,AB,UTC-07:00
05AB040,"WILLOW CREEK AT SECONDARY NO. 532",50.241390,-114.347800,AB,UTC-07:00
05AB041,"WILLOW CREEK AT OXLY RANCH",50.128890,-113.845000,AB,UTC-07:00
05AB042,"PINE COULEE DIVERSION CANAL BELOW HEAD GATES",50.128060,-113.787200,AB,UTC-07:00
05AB044,"PINE COULEE RESERVOIR NEAR STAVELY",50.121940,-113.748100,AB,UTC-07:00
05AB045,"PINE COULEE OUTFLOW BELOW RESERVOIR",50.120280,-113.749700,AB,UTC-07:00
05AC003,"LITTLE BOW RIVER AT CARMANGAY",50.127500,-113.117200,AB,UTC-07:00
05AC017,"LOMOND LATERAL NEAR HEADGATE",50.213890,-112.661100,AB,UTC-07:00
05AC023,"LITTLE BOW RIVER NEAR THE MOUTH",49.900000,-112.505600,AB,UTC-07:00
05AC031,"MOSQUITO CREEK NEAR THE MOUTH",50.255550,-113.554200,AB,UTC-07:00
05AD003,"WATERTON RIVER NEAR WATERTON PARK",49.113890,-113.838900,AB,UTC-07:00
05AD005,"BELLY RIVER NEAR MOUNTAIN VIEW",49.099450,-113.696100,AB,UTC-07:00
05AD007,"OLDMAN RIVER NEAR LETHBRIDGE",49.708330,-112.875000,AB,UTC-07:00
05AD010,"DRYWOOD CREEK NEAR THE MOUTH",49.293890,-113.793100,AB,UTC-07:00
05AD013,"UNITED IRRIGATION DISTRICT CANAL NEAR HILL SPRING",49.217777,-113.632222,AB,UTC-07:00
05AD017,"MOUNTAIN VIEW IRRIGATION DISTRICT CANAL",49.433333,-113.691666,AB,UTC-07:00
05AD021,"BELLY - ST. MARY DIVERSION CANAL",49.336110,-113.551940,AB,UTC-07:00
05AD025,"WATERTON LAKE AT WATERTON PARK",49.055833,-113.908888,AB,UTC-07:00
05AD026,"WATERTON RESERVOIR",49.321670,-113.681100,AB,UTC-07:00
05AD027,"WATERTON - BELLY DIVERSION CANAL",49.327030,-113.633830,AB,UTC-07:00
05AD028,"WATERTON RIVER NEAR GLENWOOD",49.443060,-113.469400,AB,UTC-07:00
05AD035,"PRAIRIE BLOOD COULEE NEAR LETHBRIDGE",49.563890,-112.958900,AB,UTC-07:00
05AD041,"BELLY RIVER NEAR GLENWOOD",49.352220,-113.480300,AB,UTC-07:00
05AD042,"YARROW CREEK AT SPREAD EAGLE ROAD",49.231940,-113.960780,AB,UTC-07:00
05AE002,"LEE CREEK AT CARDSTON",49.200000,-113.295800,AB,UTC-07:00
05AE006,"ST. MARY RIVER NEAR LETHBRIDGE",49.573330,-112.844170,AB,UTC-07:00
05AE016,"POTHOLE CREEK AT RUSSELL'S RANCH",49.564440,-112.816700,AB,UTC-07:00
05AE025,"ST. MARY RESERVOIR NEAR SPRING COULEE",49.362780,-113.116100,AB,UTC-07:00
05AE026,"CANADIAN ST. MARY CANAL NEAR SPRING COULEE",49.343630,-113.043530,AB,UTC-07:00
05AE043,"ST. MARY RIVER AT HIGHWAY NO. 501",49.091670,-113.220600,AB,UTC-07:00
05AF030,"MILK RIVER RIDGE RESERVOIR",49.383340,-112.594200,AB,UTC-07:00
05AF033,"MANYBERRIES CREEK AT RANGE ROAD NO. 63",49.318900,-110.745600,AB,UTC-07:00
05AG003,"EXPANSE COULEE NEAR THE MOUTH",49.988330,-112.083300,AB,UTC-07:00
05AG006,"OLDMAN RIVER NEAR THE MOUTH",49.918890,-111.800000,AB,UTC-07:00
05AH005,"SEVEN PERSONS CREEK AT MEDICINE HAT",50.023611,-110.683888,AB,UTC-07:00
05AH025,"ELKWATER LAKE AT ELKWATER",49.662220,-110.286100,AB,UTC-07:00
05AH037,"GROS VENTRE CREEK NEAR DUNMORE",49.888890,-110.505600,AB,UTC-07:00
05AH041,"PEIGAN CREEK NEAR PAKOWKI ROAD",49.580550,-110.941700,AB,UTC-07:00
05AH043,"EAST MCALPINE CREEK NEAR ELKWATER LAKE",49.794570,-110.186550,AB,UTC-07:00
05AH047,"SAM LAKE TRIBUTARY NEAR SCHULER",50.163330,-110.260300,AB,UTC-07:00
05AH048,"CAVAN LAKE NEAR DUNMORE",49.943890,-110.399400,AB,UTC-07:00
05AH050,"BOXELDER CREEK AT HARGRAVE'S RANCH",50.011940,-109.987200,AB,UTC-07:00
05AH052,"ROSS CREEK AT HIGHWAY NO. 41",50.005550,-110.530600,AB,UTC-07:00
05AH053,"BULLSHEAD CREEK AT BLACK AND WHITE TRAIL",49.915888,-110.648333,AB,UTC-07:00
05AH054,"CYPRESS VIEW RESERVOIR NEAR ELKWATER",49.837500,-110.162500,AB,UTC-07:00
05AH055,"MCALPINE CREEK RESERVOIR NEAR ELKWATER",49.801110,-110.128900,AB,UTC-07:00
05AH056,"MACKAY CREEK RESERVOIR NEAR ELKWATER",49.715280,-110.128600,AB,UTC-07:00
05AH057,"BULLSHEAD RESERVOIR NEAR ELKWATER",49.677780,-110.516400,AB,UTC-07:00
05AH058,"SPRUCE COULEE RESERVOIR NEAR ELKWATER",49.679170,-110.182800,AB,UTC-07:00
05AJ001,"SOUTH SASKATCHEWAN RIVER AT MEDICINE HAT",50.043060,-110.677800,AB,UTC-07:00
05BA001,"BOW RIVER AT LAKE LOUISE",51.428300,-116.187500,AB,UTC-07:00
05BA002,"PIPESTONE RIVER NEAR LAKE LOUISE",51.433890,-116.172220,AB,UTC-07:00
05BB001,"BOW RIVER AT BANFF",51.175000,-115.569400,AB,UTC-07:00
05BC001,"SPRAY RIVER AT BANFF",51.159700,-115.554400,AB,UTC-07:00
05BG006,"WAIPAROUS CREEK NEAR THE MOUTH",51.282780,-114.837500,AB,UTC-07:00
05BG010,"GHOST RIVER ABOVE WAIPAROUS CREEK",51.270830,-114.921670,AB,UTC-07:00
05BH004,"BOW RIVER AT CALGARY",51.050000,-114.050000,AB,UTC-07:00
05BH005,"BOW RIVER NEAR COCHRANE",51.172780,-114.466700,AB,UTC-07:00
05BH013,"JUMPINGPOUND CREEK NEAR COX HILL",51.002330,-114.938140,AB,UTC-07:00
05BH014,"NOSE CREEK ABOVE AIRDRIE",51.311940,-114.027500,AB,UTC-07:00
05BH015,"JUMPINGPOUND CREEK AT TOWNSHIP ROAD NO. 252",51.127930,-114.566860,AB,UTC-07:00
05BH016,"WEST NOSE CREEK AT CALGARY",51.190120,-114.141230,AB,UTC-07:00
05BJ001,"ELBOW RIVER BELOW GLENMORE DAM",51.015280,-114.092500,AB,UTC-07:00
05BJ004,"ELBOW RIVER at BRAGG CREEK",50.948050,-114.569400,AB,UTC-07:00
05BJ010,"ELBOW RIVER AT SARCEE BRIDGE",50.994920,-114.164900,AB,UTC-07:00
05BK001,"FISH CREEK NEAR PRIDDIS",50.886110,-114.326400,AB,UTC-07:00
05BL004,"HIGHWOOD RIVER BELOW LITTLE BOW CANAL",50.585560,-113.868600,AB,UTC-07:00
05BL007,"STIMSON CREEK NEAR PEKISKO",50.430560,-114.165300,AB,UTC-07:00
05BL012,"SHEEP RIVER AT OKOTOKS",50.721400,-113.980800,AB,UTC-07:00
05BL013,"THREEPOINT CREEK NEAR MILLARVILLE",50.771110,-114.277500,AB,UTC-07:00
05BL014,"SHEEP RIVER AT BLACK DIAMOND",50.687220,-114.242800,AB,UTC-07:00
05BL015,"LITTLE BOW CANAL AT HIGH RIVER",50.582780,-113.868900,AB,UTC-07:00
05BL019,"HIGHWOOD RIVER AT DIEBEL'S RANCH",50.405560,-114.497200,AB,UTC-07:00
05BL022,"CATARACT CREEK NEAR FORESTRY ROAD",50.284440,-114.590300,AB,UTC-07:00
05BL023,"PEKISKO CREEK NEAR LONGVIEW",50.473890,-114.205600,AB,UTC-07:00
05BL024,"HIGHWOOD RIVER NEAR THE MOUTH",50.783330,-113.820300,AB,UTC-07:00
05BL025,"HIGHWOOD DIVERSION CANAL NEAR HEADGATES",50.552220,-113.988900,AB,UTC-07:00
05BL027,"TRAP CREEK NEAR LONGVIEW",50.476670,-114.424400,AB,UTC-07:00
05BM002,"BOW RIVER BELOW CARSELAND DAM",50.823890,-113.441900,AB,UTC-07:00
05BM004,"BOW RIVER BELOW BASSANO DAM",50.750000,-112.538900,AB,UTC-07:00
05BM008,"CROWFOOT CREEK NEAR CLUNY",50.833330,-112.761100,AB,UTC-07:00
05BM014,"WEST ARROWWOOD CREEK NEAR ARROWWOOD",50.764040,-113.236310,AB,UTC-07:00
05BM015,"WESTERN IRRIGATION DISTRICT CANAL NEAR HEADGATES",51.043060,-114.008300,AB,UTC-07:00
05BM020,"EASTERN IRRIGATION DISTRICT MAIN BRANCH CANAL NEAR HEADGATE",50.745830,-112.516700,AB,UTC-07:00
05BM021,"BOW RIVER DEVELOPMENT MAIN CANAL BELOW HEADGATES",50.825830,-113.430000,AB,UTC-07:00
05BN002,"TWELVE MILE CREEK NEAR CECIL",50.150000,-111.666667,AB,UTC-07:00
05BN006,"NEW WEST COULEE NEAR THE MOUTH",50.216667,-112.104167,AB,UTC-07:00
05BN012,"BOW RIVER NEAR THE MOUTH",50.046390,-111.591100,AB,UTC-07:00
05CA002,"JAMES RIVER NEAR SUNDRE",51.926940,-114.684400,AB,UTC-07:00
05CA004,"RED DEER RIVER ABOVE PANTHER RIVER",51.659440,-115.409700,AB,UTC-07:00
05CA009,"RED DEER RIVER BELOW BURNT TIMBER CREEK",51.646110,-115.018100,AB,UTC-07:00
05CA011,"BEARBERRY CREEK NEAR SUNDRE",51.800278,-114.653056,AB,UTC-07:00
05CA012,"FALLENTIMBER CREEK NEAR SUNDRE",51.736666,-114.655000,AB,UTC-07:00
05CB001,"LITTLE RED DEER RIVER NEAR THE MOUTH",52.027780,-114.138900,AB,UTC-07:00
05CB002,"LITTLE RED DEER RIVER NEAR WATER VALLEY",51.511390,-114.671940,AB,UTC-07:00
05CB004,"RAVEN RIVER NEAR RAVEN",52.088890,-114.476400,AB,UTC-07:00
05CB006,"GLENIFFER RESERVOIR NEAR DICKSON",52.046390,-114.227500,AB,UTC-07:00
05CB007,"DICKSON DAM TUNNEL OUTLET",52.058330,-114.217200,AB,UTC-07:00
05CC001,"BLINDMAN RIVER NEAR BLACKFALDS",52.353890,-113.793100,AB,UTC-07:00
05CC002,"RED DEER RIVER AT RED DEER",52.276670,-113.815800,AB,UTC-07:00
05CC003,"SYLVAN LAKE AT SYLVAN LAKE",52.311333,-114.103350,AB,UTC-07:00
05CC006,"GULL LAKE AT RV HEAVEN MARINA",52.596366,-114.056166,AB,UTC-07:00
05CC007,"MEDICINE RIVER NEAR ECKVILLE",52.318890,-114.342500,AB,UTC-07:00
05CC008,"BLINDMAN RIVER NEAR BLUFFTON",52.756110,-114.284200,AB,UTC-07:00
05CC011,"WASKASOO CREEK AT RED DEER",52.268500,-113.799950,AB,UTC-07:00
05CC013,"LASTHILL CREEK NEAR ECKVILLE",52.361833,-114.457388,AB,UTC-07:00
05CD005,"BUFFALO LAKE NEAR ERSKINE",52.457220,-112.876700,AB,UTC-07:00
05CD006,"HAYNES CREEK NEAR HAYNES",52.331940,-113.361100,AB,UTC-07:00
05CD007,"PARLBY CREEK AT ALIX",52.407500,-113.195278,AB,UTC-07:00
